"Year","Locationabbr","Locationdesc","Class","Topic","Question","Response","Break_Out","Break_Out_Category","Sample_Size","Data_value","Confidence_limit_Low","Confidence_limit_High","Display_order","Data_value_unit","Data_value_type","Data_Value_Footnote_Symbol","Data_Value_Footnote","DataSource","ClassId","TopicId","LocationID","BreakoutID","BreakOutCategoryID","QuestionID","ResponseID","GeoLocation"
"2020","LA","Louisiana","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","$15,000-$24,999","Household Income","236","39.5","34.1","44.8","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","22","INCOME2","CAT6","_BMI5CAT","RESP039","    (31.31266064400046, -92.44568007099969)"
"2020","LA","Louisiana","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","$25,000-$34,999","Household Income","132","38.0","30.8","45.2","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","22","INCOME3","CAT6","_BMI5CAT","RESP039","    (31.31266064400046, -92.44568007099969)"
"2020","LA","Louisiana","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","$35,000-$49,999","Household Income","174","40.4","34.4","46.4","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","22","INCOME4","CAT6","_BMI5CAT","RESP039","    (31.31266064400046, -92.44568007099969)"
"2020","LA","Louisiana","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","$50,000+","Household Income","667","38.5","35.6","41.4","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","22","INCOME5","CAT6","_BMI5CAT","RESP039","    (31.31266064400046, -92.44568007099969)"
"2020","LA","Louisiana","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Less than $15,000","Household Income","157","39.7","33.3","46.0","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","22","INCOME1","CAT6","_BMI5CAT","RESP039","    (31.31266064400046, -92.44568007099969)"
"2020","LA","Louisiana","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Overall","Overall","1,568","38.1","36.2","40.1","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","22","BO1","CAT1","_BMI5CAT","RESP039","    (31.31266064400046, -92.44568007099969)"
"2020","LA","Louisiana","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","American Indian or Alaskan Native, non-Hispanic","Race/Ethnicity","22","48.5","30.3","66.6","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","22","RACE03","CAT4","_BMI5CAT","RESP039","    (31.31266064400046, -92.44568007099969)"
"2020","LA","Louisiana","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Asian, non-Hispanic","Race/Ethnicity","10",,,,"1","%","Crude Prevalence","*","Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.","BRFSS","CLASS14","TOPIC09","22","RACE04","CAT4","_BMI5CAT","RESP039","    (31.31266064400046, -92.44568007099969)"
"2020","LA","Louisiana","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Black, non-Hispanic","Race/Ethnicity","412","47.0","42.8","51.3","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","22","RACE02","CAT4","_BMI5CAT","RESP039","    (31.31266064400046, -92.44568007099969)"
"2020","LA","Louisiana","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Hispanic","Race/Ethnicity","44","31.6","21.7","41.6","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","22","RACE08","CAT4","_BMI5CAT","RESP039","    (31.31266064400046, -92.44568007099969)"
"2020","LA","Louisiana","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Multiracial, non-Hispanic","Race/Ethnicity","26","40.9","25.3","56.5","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","22","RACE07","CAT4","_BMI5CAT","RESP039","    (31.31266064400046, -92.44568007099969)"
"2020","LA","Louisiana","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Native Hawaiian or other Pacific Islander, non-Hispanic","Race/Ethnicity","1",,,,"1","%","Crude Prevalence","*","Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.","BRFSS","CLASS14","TOPIC09","22","RACE05","CAT4","_BMI5CAT","RESP039","    (31.31266064400046, -92.44568007099969)"
"2020","LA","Louisiana","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Other, non-Hispanic","Race/Ethnicity","23",,,,"1","%","Crude Prevalence","*","Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.","BRFSS","CLASS14","TOPIC09","22","RACE06","CAT4","_BMI5CAT","RESP039","    (31.31266064400046, -92.44568007099969)"
"2020","LA","Louisiana","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","White, non-Hispanic","Race/Ethnicity","1,030","34.1","32.0","36.2","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","22","RACE01","CAT4","_BMI5CAT","RESP039","    (31.31266064400046, -92.44568007099969)"
"2020","LA","Louisiana","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Female","Sex","843","39.8","37.1","42.5","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","22","SEX2","CAT2","_BMI5CAT","RESP039","    (31.31266064400046, -92.44568007099969)"
"2020","LA","Louisiana","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Male","Sex","725","36.4","33.6","39.2","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","22","SEX1","CAT2","_BMI5CAT","RESP039","    (31.31266064400046, -92.44568007099969)"
"2020","MA","Massachusetts","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","18-24","Age Group","59","12.6","8.8","16.5","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","25","AGE01","CAT3","_BMI5CAT","RESP039","    (42.27687047000046, -72.08269067499964)"
"2020","MA","Massachusetts","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","25-34","Age Group","157","21.4","17.8","25.0","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","25","AGE02","CAT3","_BMI5CAT","RESP039","    (42.27687047000046, -72.08269067499964)"
"2020","MA","Massachusetts","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","35-44","Age Group","188","28.9","24.3","33.4","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","25","AGE03","CAT3","_BMI5CAT","RESP039","    (42.27687047000046, -72.08269067499964)"
"2020","MA","Massachusetts","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","45-54","Age Group","254","26.1","22.5","29.6","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","25","AGE04","CAT3","_BMI5CAT","RESP039","    (42.27687047000046, -72.08269067499964)"
"2020","MA","Massachusetts","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","55-64","Age Group","357","29.6","26.0","33.2","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","25","AGE05","CAT3","_BMI5CAT","RESP039","    (42.27687047000046, -72.08269067499964)"
"2020","MA","Massachusetts","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","65+","Age Group","467","24.9","22.2","27.6","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","25","AGE09","CAT3","_BMI5CAT","RESP039","    (42.27687047000046, -72.08269067499964)"
"2020","MA","Massachusetts","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","College graduate","Education Attained","649","20.1","18.3","21.8","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","25","EDUCA4","CAT5","_BMI5CAT","RESP039","    (42.27687047000046, -72.08269067499964)"
"2020","MA","Massachusetts","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","H.S. or G.E.D.","Education Attained","346","28.6","25.3","31.9","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","25","EDUCA2","CAT5","_BMI5CAT","RESP039","    (42.27687047000046, -72.08269067499964)"
"2020","MA","Massachusetts","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Less than H.S.","Education Attained","72","30.0","22.6","37.5","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","25","EDUCA1","CAT5","_BMI5CAT","RESP039","    (42.27687047000046, -72.08269067499964)"
"2020","MA","Massachusetts","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Some post-H.S.","Education Attained","412","25.6","22.8","28.4","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","25","EDUCA3","CAT5","_BMI5CAT","RESP039","    (42.27687047000046, -72.08269067499964)"
"2020","MA","Massachusetts","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","$15,000-$24,999","Household Income","135","28.8","23.2","34.4","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","25","INCOME2","CAT6","_BMI5CAT","RESP039","    (42.27687047000046, -72.08269067499964)"
"2020","MA","Massachusetts","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","$25,000-$34,999","Household Income","83","24.8","18.9","30.6","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","25","INCOME3","CAT6","_BMI5CAT","RESP039","    (42.27687047000046, -72.08269067499964)"
"2020","MA","Massachusetts","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","$35,000-$49,999","Household Income","138","26.1","20.8","31.4","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","25","INCOME4","CAT6","_BMI5CAT","RESP039","    (42.27687047000046, -72.08269067499964)"
"2020","MA","Massachusetts","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","$50,000+","Household Income","772","24.8","22.8","26.8","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","25","INCOME5","CAT6","_BMI5CAT","RESP039","    (42.27687047000046, -72.08269067499964)"
"2020","MA","Massachusetts","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Less than $15,000","Household Income","71","25.9","18.6","33.2","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","25","INCOME1","CAT6","_BMI5CAT","RESP039","    (42.27687047000046, -72.08269067499964)"
"2020","MA","Massachusetts","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Overall","Overall","1,482","24.4","23.0","25.9","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","25","BO1","CAT1","_BMI5CAT","RESP039","    (42.27687047000046, -72.08269067499964)"
"2020","MA","Massachusetts","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","American Indian or Alaskan Native, non-Hispanic","Race/Ethnicity","2",,,,"1","%","Crude Prevalence","*","Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.","BRFSS","CLASS14","TOPIC09","25","RACE03","CAT4","_BMI5CAT","RESP039","    (42.27687047000046, -72.08269067499964)"
"2020","MA","Massachusetts","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Asian, non-Hispanic","Race/Ethnicity","22","10.1","5.5","14.8","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","25","RACE04","CAT4","_BMI5CAT","RESP039","    (42.27687047000046, -72.08269067499964)"
"2020","MA","Massachusetts","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Black, non-Hispanic","Race/Ethnicity","97","34.8","26.9","42.7","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","25","RACE02","CAT4","_BMI5CAT","RESP039","    (42.27687047000046, -72.08269067499964)"
"2020","MA","Massachusetts","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Hispanic","Race/Ethnicity","170","32.6","27.1","38.1","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","25","RACE08","CAT4","_BMI5CAT","RESP039","    (42.27687047000046, -72.08269067499964)"
"2020","MA","Massachusetts","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Multiracial, non-Hispanic","Race/Ethnicity","20","21.0","8.9","33.1","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","25","RACE07","CAT4","_BMI5CAT","RESP039","    (42.27687047000046, -72.08269067499964)"
"2020","MA","Massachusetts","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Native Hawaiian or other Pacific Islander, non-Hispanic","Race/Ethnicity","0",,,,"1","%","Crude Prevalence","**","No responses for this data cell","BRFSS","CLASS14","TOPIC09","25","RACE05","CAT4","_BMI5CAT","RESP039","    (42.27687047000046, -72.08269067499964)"
"2020","MA","Massachusetts","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Other, non-Hispanic","Race/Ethnicity","8",,,,"1","%","Crude Prevalence","*","Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.","BRFSS","CLASS14","TOPIC09","25","RACE06","CAT4","_BMI5CAT","RESP039","    (42.27687047000046, -72.08269067499964)"
"2020","MA","Massachusetts","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","White, non-Hispanic","Race/Ethnicity","1,163","23.9","22.3","25.5","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","25","RACE01","CAT4","_BMI5CAT","RESP039","    (42.27687047000046, -72.08269067499964)"
"2020","MA","Massachusetts","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Female","Sex","732","23.4","21.4","25.5","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","25","SEX2","CAT2","_BMI5CAT","RESP039","    (42.27687047000046, -72.08269067499964)"
"2020","MA","Massachusetts","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Male","Sex","750","25.4","23.2","27.6","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","25","SEX1","CAT2","_BMI5CAT","RESP039","    (42.27687047000046, -72.08269067499964)"
"2020","MA","Massachusetts","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","18-24","Age Group","110","22.0","17.2","26.7","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","25","AGE01","CAT3","ADDEPEV3","RESP046","    (42.27687047000046, -72.08269067499964)"
"2020","MA","Massachusetts","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","25-34","Age Group","202","22.7","19.2","26.1","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","25","AGE02","CAT3","ADDEPEV3","RESP046","    (42.27687047000046, -72.08269067499964)"
"2020","MA","Massachusetts","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","35-44","Age Group","156","17.5","14.1","20.9","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","25","AGE03","CAT3","ADDEPEV3","RESP046","    (42.27687047000046, -72.08269067499964)"
"2020","MA","Massachusetts","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","45-54","Age Group","203","17.3","14.4","20.1","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","25","AGE04","CAT3","ADDEPEV3","RESP046","    (42.27687047000046, -72.08269067499964)"
"2020","MA","Massachusetts","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","55-64","Age Group","261","18.1","15.0","21.3","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","25","AGE05","CAT3","ADDEPEV3","RESP046","    (42.27687047000046, -72.08269067499964)"
"2020","MA","Massachusetts","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","65+","Age Group","301","12.7","10.9","14.6","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","25","AGE09","CAT3","ADDEPEV3","RESP046","    (42.27687047000046, -72.08269067499964)"
"2020","MA","Massachusetts","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","College graduate","Education Attained","558","14.6","13.2","16.1","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","25","EDUCA4","CAT5","ADDEPEV3","RESP046","    (42.27687047000046, -72.08269067499964)"
"2020","MA","Massachusetts","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","H.S. or G.E.D.","Education Attained","260","17.8","15.1","20.5","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","25","EDUCA2","CAT5","ADDEPEV3","RESP046","    (42.27687047000046, -72.08269067499964)"
"2020","MA","Massachusetts","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Less than H.S.","Education Attained","69","24.8","18.3","31.3","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","25","EDUCA1","CAT5","ADDEPEV3","RESP046","    (42.27687047000046, -72.08269067499964)"
"2020","MA","Massachusetts","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Some post-H.S.","Education Attained","342","20.9","18.3","23.4","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","25","EDUCA3","CAT5","ADDEPEV3","RESP046","    (42.27687047000046, -72.08269067499964)"
"2020","MA","Massachusetts","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","$15,000-$24,999","Household Income","157","25.6","20.6","30.6","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","25","INCOME2","CAT6","ADDEPEV3","RESP046","    (42.27687047000046, -72.08269067499964)"
"2020","MA","Massachusetts","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","$25,000-$34,999","Household Income","77","22.0","16.5","27.5","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","25","INCOME3","CAT6","ADDEPEV3","RESP046","    (42.27687047000046, -72.08269067499964)"
"2020","MA","Massachusetts","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","$35,000-$49,999","Household Income","124","24.5","19.2","29.8","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","25","INCOME4","CAT6","ADDEPEV3","RESP046","    (42.27687047000046, -72.08269067499964)"
"2020","MA","Massachusetts","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","$50,000+","Household Income","467","14.0","12.3","15.6","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","25","INCOME5","CAT6","ADDEPEV3","RESP046","    (42.27687047000046, -72.08269067499964)"
"2020","MA","Massachusetts","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Less than $15,000","Household Income","116","42.6","34.5","50.7","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","25","INCOME1","CAT6","ADDEPEV3","RESP046","    (42.27687047000046, -72.08269067499964)"
"2020","MA","Massachusetts","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,233","17.9","16.7","19.2","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","25","BO1","CAT1","ADDEPEV3","RESP046","    (42.27687047000046, -72.08269067499964)"
"2020","MA","Massachusetts","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","American Indian or Alaskan Native, non-Hispanic","Race/Ethnicity","5",,,,"1","%","Crude Prevalence","*","Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.","BRFSS","CLASS03","TOPIC17","25","RACE03","CAT4","ADDEPEV3","RESP046","    (42.27687047000046, -72.08269067499964)"
"2020","MA","Massachusetts","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Asian, non-Hispanic","Race/Ethnicity","18","6.2","2.6","9.7","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","25","RACE04","CAT4","ADDEPEV3","RESP046","    (42.27687047000046, -72.08269067499964)"
"2020","MA","Massachusetts","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Black, non-Hispanic","Race/Ethnicity","59","17.4","11.4","23.3","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","25","RACE02","CAT4","ADDEPEV3","RESP046","    (42.27687047000046, -72.08269067499964)"
"2020","MA","Massachusetts","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Hispanic","Race/Ethnicity","131","23.1","18.4","27.8","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","25","RACE08","CAT4","ADDEPEV3","RESP046","    (42.27687047000046, -72.08269067499964)"
"2020","MA","Massachusetts","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Multiracial, non-Hispanic","Race/Ethnicity","23","27.1","14.9","39.3","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","25","RACE07","CAT4","ADDEPEV3","RESP046","    (42.27687047000046, -72.08269067499964)"
"2020","MA","Massachusetts","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Native Hawaiian or other Pacific Islander, non-Hispanic","Race/Ethnicity","1",,,,"1","%","Crude Prevalence","*","Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.","BRFSS","CLASS03","TOPIC17","25","RACE05","CAT4","ADDEPEV3","RESP046","    (42.27687047000046, -72.08269067499964)"
"2020","MA","Massachusetts","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Other, non-Hispanic","Race/Ethnicity","6",,,,"1","%","Crude Prevalence","*","Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.","BRFSS","CLASS03","TOPIC17","25","RACE06","CAT4","ADDEPEV3","RESP046","    (42.27687047000046, -72.08269067499964)"
"2020","MA","Massachusetts","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","White, non-Hispanic","Race/Ethnicity","990","18.2","16.8","19.7","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","25","RACE01","CAT4","ADDEPEV3","RESP046","    (42.27687047000046, -72.08269067499964)"
"2020","MA","Massachusetts","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Female","Sex","829","22.6","20.7","24.6","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","25","SEX2","CAT2","ADDEPEV3","RESP046","    (42.27687047000046, -72.08269067499964)"
"2020","MA","Massachusetts","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Male","Sex","404","12.8","11.2","14.5","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","25","SEX1","CAT2","ADDEPEV3","RESP046","    (42.27687047000046, -72.08269067499964)"
"2020","MD","Maryland","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Male","Sex","762","12.1","10.9","13.3","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","24","SEX1","CAT2","ADDEPEV3","RESP046","    (39.29058096400047, -76.60926011099963)"
"2020","MD","Maryland","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Male","Sex","1,848","30.3","28.6","32.0","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","24","SEX1","CAT2","_BMI5CAT","RESP039","    (39.29058096400047, -76.60926011099963)"
"2020","MD","Maryland","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Female","Sex","2,158","31.6","30.0","33.2","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","24","SEX2","CAT2","_BMI5CAT","RESP039","    (39.29058096400047, -76.60926011099963)"
